student_id,timestamp,day_of_week,hour_of_day,activity_type,time_spent_minutes,quiz_score,assignment_submission,streak_days,quests_completed_today,xp_earned_today,cumulative_xp,module_type
laura17,2025-05-11 12:58:46,Sunday,12,Study,99,0.0,0,2,1,148.5,3870.5,Writing
lcurtis,2025-01-17 23:32:26,Friday,23,Assignment,177,69.0,1,1,1,610.5,610.5,History
lcurtis,2025-01-18 14:55:30,Saturday,14,Study,108,0.0,0,2,1,162.0,772.5,Math
lcurtis,2025-01-20 04:26:05,Monday,4,Quiz,19,98.0,0,3,1,518.5,1291.0,History
lcurtis,2025-01-21 01:16:32,Tuesday,1,Quiz,16,87.0,0,4,1,459.0,1750.0,Programming
lcurtis,2025-01-24 18:21:27,Friday,18,Study,47,0.0,0,1,1,70.5,1820.5,History
lcurtis,2025-02-12 05:00:00,Wednesday,5,Study,29,0.0,0,1,1,43.5,1864.0,Math
lcurtis,2025-02-19 21:14:00,Wednesday,21,Quiz,13,93.0,0,1,1,484.5,2348.5,Programming
lcurtis,2025-02-21 01:54:02,Friday,1,Assignment,192,70.0,1,2,1,638.0,2986.5,Science
lcurtis,2025-02-27 10:59:28,Thursday,10,Forum,6,0.0,0,1,2,108.0,2995.5,Math
lcurtis,2025-02-27 17:38:58,Thursday,17,Study,66,0.0,0,2,2,108.0,3094.5,Writing
lcurtis,2025-03-03 10:16:41,Monday,10,Quiz,23,83.0,0,1,1,449.5,3544.0,Programming
lcurtis,2025-03-05 06:14:53,Wednesday,6,Forum,9,0.0,0,2,1,13.5,3557.5,Science
lcurtis,2025-03-06 05:28:17,Thursday,5,Assignment,192,100.0,1,3,1,788.0,4345.5,Programming
lcurtis,2025-03-08 18:29:35,Saturday,18,Study,41,0.0,0,4,1,61.5,4407.0,Programming
lcurtis,2025-03-11 10:08:13,Tuesday,10,Forum,10,0.0,0,5,1,15.0,4422.0,Math
lcurtis,2025-03-22 17:26:28,Saturday,17,Reflection,16,0.0,0,1,1,24.0,4446.0,Programming
lcurtis,2025-03-23 15:02:50,Sunday,15,Forum,15,0.0,0,2,1,22.5,4468.5,Programming
lcurtis,2025-03-27 23:01:07,Thursday,23,Study,104,0.0,0,1,1,156.0,4624.5,Math
lcurtis,2025-03-28 10:13:14,Friday,10,Forum,5,0.0,0,2,2,586.0,4632.0,Math
lcurtis,2025-03-28 20:32:35,Friday,20,Assignment,139,74.0,1,3,2,586.0,5210.5,Math
lcurtis,2025-03-29 13:54:21,Saturday,13,Quiz,13,64.0,0,4,1,339.5,5550.0,Programming
lcurtis,2025-04-03 09:18:08,Thursday,9,Study,46,0.0,0,1,1,69.0,5619.0,Science
lcurtis,2025-04-10 10:12:03,Thursday,10,Forum,17,0.0,0,1,1,25.5,5644.5,Science
lcurtis,2025-04-12 21:36:54,Saturday,21,Study,68,0.0,0,2,1,102.0,5746.5,Math
lcurtis,2025-04-16 19:05:34,Wednesday,19,Forum,14,0.0,0,1,1,21.0,5767.5,Math
lcurtis,2025-04-21 16:16:17,Monday,16,Reflection,18,0.0,0,1,1,27.0,5794.5,Math
lcurtis,2025-04-22 10:56:10,Tuesday,10,Study,47,0.0,0,2,1,70.5,5865.0,Writing
lcurtis,2025-04-27 16:32:47,Sunday,16,Quiz,29,81.0,0,1,1,448.5,6313.5,Math
lcurtis,2025-05-17 17:12:17,Saturday,17,Quiz,26,61.0,0,1,1,344.0,6657.5,Writing
lcurtis,2025-05-19 23:52:18,Monday,23,Study,99,0.0,0,2,1,148.5,6806.0,Programming
leslie68,2025-01-25 04:27:18,Saturday,4,Study,31,0.0,0,1,1,46.5,46.5,History
leslie68,2025-01-28 09:41:06,Tuesday,9,Study,51,0.0,0,1,1,76.5,123.0,Science
leslie68,2025-01-29 18:29:49,Wednesday,18,Assignment,71,93.0,1,2,1,571.5,694.5,Programming
leslie68,2025-01-30 17:44:40,Thursday,17,Study,52,0.0,0,3,1,78.0,772.5,Programming
leslie68,2025-02-08 01:35:35,Saturday,1,Study,90,0.0,0,1,1,135.0,907.5,History
leslie68,2025-02-09 11:47:53,Sunday,11,Study,22,0.0,0,2,2,705.0,940.5,History
leslie68,2025-02-09 20:12:57,Sunday,20,Assignment,178,81.0,1,3,2,705.0,1612.5,Writing
leslie68,2025-02-12 03:55:15,Wednesday,3,Study,110,0.0,0,4,1,165.0,1777.5,History
leslie68,2025-02-13 23:38:50,Thursday,23,Study,38,0.0,0,5,1,57.0,1834.5,Science
leslie68,2025-02-15 16:50:02,Saturday,16,Study,103,0.0,0,6,1,154.5,1989.0,Science
leslie68,2025-02-25 10:37:05,Tuesday,10,Forum,13,0.0,0,1,1,19.5,2008.5,Math
leslie68,2025-03-13 15:00:32,Thursday,15,Quiz,11,70.0,0,1,1,366.5,2375.0,History
leslie68,2025-03-28 10:27:28,Friday,10,Quiz,21,63.0,0,1,1,346.5,2721.5,Science
leslie68,2025-04-15 18:14:26,Tuesday,18,Quiz,27,60.0,0,1,1,340.5,3062.0,Programming
leslie68,2025-04-25 17:48:59,Friday,17,Forum,18,0.0,0,1,1,27.0,3089.0,Math
leslie68,2025-05-06 09:05:26,Tuesday,9,Study,110,0.0,0,1,1,165.0,3254.0,Writing
leslie68,2025-05-08 03:44:35,Thursday,3,Study,31,0.0,0,2,3,502.5,3300.5,Programming
leslie68,2025-05-08 07:13:25,Thursday,7,Study,70,0.0,0,3,3,502.5,3405.5,Math
leslie68,2025-05-08 13:39:58,Thursday,13,Quiz,14,66.0,0,4,3,502.5,3756.5,Science
leslie68,2025-05-10 22:37:01,Saturday,22,Study,44,0.0,0,5,1,66.0,3822.5,Writing
leslie68,2025-05-16 03:17:41,Friday,3,Study,99,0.0,0,1,1,148.5,3971.0,Programming
leslie68,2025-05-17 18:25:05,Saturday,18,Study,32,0.0,0,2,1,48.0,4019.0,Math
lewissamuel,2025-01-16 23:58:28,Thursday,23,Reflection,20,0.0,0,1,1,30.0,30.0,Math
lewissamuel,2025-01-19 06:44:48,Sunday,6,Quiz,16,77.0,0,2,1,409.0,439.0,Programming
lewissamuel,2025-01-20 12:31:21,Monday,12,Forum,8,0.0,0,3,1,12.0,451.0,History
lewissamuel,2025-01-22 15:09:16,Wednesday,15,Study,57,0.0,0,4,1,85.5,536.5,Science
lewissamuel,2025-01-30 19:08:29,Thursday,19,Quiz,23,66.0,0,1,1,364.5,901.0,Science
lewissamuel,2025-01-31 07:58:31,Friday,7,Quiz,16,84.0,0,2,1,444.0,1345.0,Writing
lewissamuel,2025-02-02 09:39:25,Sunday,9,Quiz,20,58.0,0,3,1,320.0,1665.0,Math
lewissamuel,2025-02-06 04:42:56,Thursday,4,Study,106,0.0,0,1,1,159.0,1824.0,Science
lewissamuel,2025-02-10 12:41:32,Monday,12,Reflection,11,0.0,0,1,1,16.5,1840.5,History
lewissamuel,2025-02-12 10:44:06,Wednesday,10,Quiz,25,94.0,0,2,1,507.5,2348.0,Programming
lewissamuel,2025-02-15 06:56:10,Saturday,6,Assignment,142,89.0,1,3,1,658.0,3006.0,Programming
lewissamuel,2025-02-21 22:34:56,Friday,22,Study,44,0.0,0,1,1,66.0,3072.0,Writing
lewissamuel,2025-02-25 12:21:53,Tuesday,12,Quiz,21,86.0,0,1,1,461.5,3533.5,Programming
lewissamuel,2025-02-26 07:18:45,Wednesday,7,Forum,19,0.0,0,2,1,28.5,3562.0,Math
lewissamuel,2025-02-27 17:28:12,Thursday,17,Study,59,0.0,0,3,1,88.5,3650.5,Science
lewissamuel,2025-03-04 14:44:07,Tuesday,14,Study,25,0.0,0,1,1,37.5,3688.0,Science
lewissamuel,2025-03-13 17:25:25,Thursday,17,Study,111,0.0,0,1,1,166.5,3854.5,Programming
lewissamuel,2025-03-14 00:15:17,Friday,0,Study,36,0.0,0,2,1,54.0,3908.5,History
lewissamuel,2025-03-27 17:23:57,Thursday,17,Study,45,0.0,0,1,1,67.5,3976.0,Science
lewissamuel,2025-03-28 15:20:39,Friday,15,Quiz,22,61.0,0,2,1,338.0,4314.0,Science
lewissamuel,2025-04-16 18:54:32,Wednesday,18,Quiz,29,70.0,0,1,2,471.5,4707.5,Science
lewissamuel,2025-04-16 20:17:37,Wednesday,20,Study,52,0.0,0,2,2,471.5,4785.5,Math
lewissamuel,2025-05-08 17:36:32,Thursday,17,Assignment,137,73.0,1,1,1,570.5,5356.0,Math
lewissamuel,2025-05-13 12:07:04,Tuesday,12,Quiz,28,58.0,0,1,1,332.0,5688.0,History
lewissamuel,2025-05-17 06:59:32,Saturday,6,Quiz,30,60.0,0,1,1,345.0,6033.0,Science
linda67,2025-01-15 09:19:26,Wednesday,9,Study,36,0.0,0,1,1,54.0,54.0,Science
linda67,2025-01-19 11:19:21,Sunday,11,Quiz,14,99.0,0,1,2,1144.5,570.0,Writing
linda67,2025-01-19 14:22:36,Sunday,14,Assignment,189,69.0,1,2,2,1144.5,1198.5,Science
linda67,2025-01-26 09:30:07,Sunday,9,Study,70,0.0,0,1,1,105.0,1303.5,Programming
linda67,2025-02-01 06:52:18,Saturday,6,Quiz,26,100.0,0,1,2,569.0,1842.5,Writing
linda67,2025-02-01 17:49:42,Saturday,17,Reflection,20,0.0,0,2,2,569.0,1872.5,Writing
linda67,2025-02-21 08:58:59,Friday,8,Study,67,0.0,0,1,1,100.5,1973.0,Programming
linda67,2025-03-11 14:16:52,Tuesday,14,Study,117,0.0,0,1,1,175.5,2148.5,Programming
linda67,2025-03-12 16:00:45,Wednesday,16,Forum,12,0.0,0,2,1,18.0,2166.5,History
linda67,2025-03-16 13:19:27,Sunday,13,Study,59,0.0,0,1,1,88.5,2255.0,Math
linda67,2025-04-06 03:14:52,Sunday,3,Forum,5,0.0,0,1,1,7.5,2262.5,Science
linda67,2025-04-08 06:13:19,Tuesday,6,Study,87,0.0,0,2,1,130.5,2393.0,Writing
linda67,2025-04-09 21:30:49,Wednesday,21,Quiz,16,89.0,0,3,1,469.0,2862.0,Science
linda67,2025-04-27 09:06:03,Sunday,9,Study,101,0.0,0,1,1,151.5,3013.5,Programming
linda67,2025-04-29 14:10:34,Tuesday,14,Study,31,0.0,0,2,1,46.5,3060.0,Math
linda67,2025-05-19 18:48:53,Monday,18,Reflection,22,0.0,0,1,1,33.0,3093.0,Science
lindsayreyes,2025-01-15 04:57:37,Wednesday,4,Study,87,0.0,0,1,1,130.5,130.5,Math
lindsayreyes,2025-01-18 09:12:55,Saturday,9,Study,97,0.0,0,1,1,145.5,276.0,Programming
lindsayreyes,2025-01-21 06:44:03,Tuesday,6,Assignment,238,87.0,1,2,1,792.0,1068.0,Math
lindsayreyes,2025-01-22 17:53:49,Wednesday,17,Study,59,0.0,0,3,1,88.5,1156.5,Writing
lindsayreyes,2025-01-23 07:20:44,Thursday,7,Study,59,0.0,0,4,1,88.5,1245.0,Science
lindsayreyes,2025-02-02 16:59:36,Sunday,16,Forum,20,0.0,0,1,1,30.0,1275.0,Science
lindsayreyes,2025-02-06 03:42:14,Thursday,3,Quiz,17,91.0,0,1,2,597.5,1755.5,Programming
lindsayreyes,2025-02-06 15:40:09,Thursday,15,Study,78,0.0,0,2,2,597.5,1872.5,Science
lindsayreyes,2025-02-08 08:20:31,Saturday,8,Forum,14,0.0,0,3,1,21.0,1893.5,Programming
lindsayreyes,2025-02-12 00:17:31,Wednesday,0,Study,112,0.0,0,1,1,168.0,2061.5,Programming
lindsayreyes,2025-03-07 19:11:36,Friday,19,Study,109,0.0,0,1,1,163.5,2225.0,Science
lindsayreyes,2025-03-13 02:41:13,Thursday,2,Study,102,0.0,0,1,1,153.0,2378.0,Writing
lindsayreyes,2025-03-20 09:04:41,Thursday,9,Study,33,0.0,0,1,2,189.0,2427.5,Programming
lindsayreyes,2025-03-20 20:08:51,Thursday,20,Study,93,0.0,0,2,2,189.0,2567.0,Math
lindsayreyes,2025-03-28 11:41:45,Friday,11,Reflection,18,0.0,0,1,1,27.0,2594.0,Programming
lindsayreyes,2025-03-31 14:31:22,Monday,14,Study,68,0.0,0,1,1,102.0,2696.0,Programming
lindsayreyes,2025-04-10 17:14:12,Thursday,17,Assignment,122,74.0,1,1,1,553.0,3249.0,Science
lindsayreyes,2025-04-18 12:33:47,Friday,12,Study,30,0.0,0,1,1,45.0,3294.0,Science
lindsayreyes,2025-04-22 01:00:44,Tuesday,1,Forum,16,0.0,0,1,1,24.0,3318.0,History
lindsayreyes,2025-04-23 00:07:01,Wednesday,0,Study,59,0.0,0,2,1,88.5,3406.5,Programming
lindsayreyes,2025-04-25 16:23:39,Friday,16,Quiz,11,88.0,0,3,1,456.5,3863.0,Math
lindsayreyes,2025-04-27 01:29:02,Sunday,1,Study,78,0.0,0,4,1,117.0,3980.0,History
lindsayreyes,2025-05-01 03:32:46,Thursday,3,Study,23,0.0,0,1,1,34.5,4014.5,Programming
lindsayreyes,2025-05-19 12:44:20,Monday,12,Study,102,0.0,0,1,2,265.5,4167.5,Science
lindsayreyes,2025-05-19 14:45:02,Monday,14,Study,75,0.0,0,2,2,265.5,4280.0,Programming
lisamolina,2025-01-24 23:56:49,Friday,23,Study,26,0.0,0,1,1,39.0,39.0,Science
lisamolina,2025-01-26 21:56:36,Sunday,21,Study,50,0.0,0,2,1,75.0,114.0,Writing
lisamolina,2025-01-31 21:37:56,Friday,21,Study,21,0.0,0,1,1,31.5,145.5,Math
lisamolina,2025-02-02 01:08:39,Sunday,1,Study,53,0.0,0,2,1,79.5,225.0,Math
lisamolina,2025-02-03 20:39:14,Monday,20,Quiz,17,97.0,0,3,1,510.5,735.5,History
lisamolina,2025-02-04 09:52:59,Tuesday,9,Assignment,167,94.0,1,4,2,756.5,1456.0,Math
lisamolina,2025-02-04 16:56:24,Tuesday,16,Reflection,24,0.0,0,5,2,756.5,1492.0,Math
lisamolina,2025-02-10 20:27:56,Monday,20,Quiz,14,96.0,0,1,1,501.0,1993.0,Science
lisamolina,2025-02-24 08:09:46,Monday,8,Study,23,0.0,0,1,1,34.5,2027.5,Writing
lisamolina,2025-03-04 05:33:51,Tuesday,5,Quiz,29,59.0,0,1,1,338.5,2366.0,Writing
lisamolina,2025-03-12 22:11:11,Wednesday,22,Study,82,0.0,0,1,1,123.0,2489.0,Writing
lisamolina,2025-03-13 10:53:10,Thursday,10,Quiz,11,61.0,0,2,1,321.5,2810.5,Math
lisamolina,2025-03-19 13:21:26,Wednesday,13,Study,26,0.0,0,1,1,39.0,2849.5,Math
lisamolina,2025-03-22 18:15:04,Saturday,18,Quiz,10,66.0,0,1,1,345.0,3194.5,Science
lisamolina,2025-03-28 07:04:01,Friday,7,Quiz,23,89.0,0,1,2,508.0,3674.0,Science
lisamolina,2025-03-28 21:52:02,Friday,21,Forum,19,0.0,0,2,2,508.0,3702.5,Programming
lisamolina,2025-04-07 01:53:45,Monday,1,Study,54,0.0,0,1,1,81.0,3783.5,Science
lisamolina,2025-04-17 05:34:05,Thursday,5,Study,74,0.0,0,1,1,111.0,3894.5,Programming
lisamolina,2025-04-18 12:47:27,Friday,12,Study,57,0.0,0,2,1,85.5,3980.0,Programming
lisamolina,2025-04-26 14:32:17,Saturday,14,Quiz,24,70.0,0,1,1,386.0,4366.0,Writing
lisamolina,2025-05-04 03:49:20,Sunday,3,Study,40,0.0,0,1,1,60.0,4426.0,Math
lisamolina,2025-05-10 20:43:06,Saturday,20,Study,49,0.0,0,1,1,73.5,4499.5,Writing
lisamolina,2025-05-11 02:52:16,Sunday,2,Study,24,0.0,0,2,1,36.0,4535.5,History
lwilliams,2025-01-15 21:35:52,Wednesday,21,Reflection,23,0.0,0,1,1,34.5,34.5,History
lwilliams,2025-01-19 03:33:32,Sunday,3,Reflection,19,0.0,0,1,1,28.5,63.0,Programming
lwilliams,2025-01-25 02:07:21,Saturday,2,Study,45,0.0,0,1,1,67.5,130.5,Writing
lwilliams,2025-02-14 09:09:26,Friday,9,Reflection,25,0.0,0,1,1,37.5,168.0,Programming
lwilliams,2025-02-19 10:05:17,Wednesday,10,Study,83,0.0,0,1,1,124.5,292.5,Science
lwilliams,2025-03-01 07:02:24,Saturday,7,Reflection,23,0.0,0,1,1,34.5,327.0,Science
lwilliams,2025-03-16 07:32:42,Sunday,7,Study,62,0.0,0,1,1,93.0,420.0,History
lwilliams,2025-03-22 02:09:21,Saturday,2,Quiz,29,96.0,0,1,1,523.5,943.5,Math
lwilliams,2025-03-26 17:22:35,Wednesday,17,Assignment,166,75.0,1,1,1,624.0,1567.5,Science
lwilliams,2025-03-31 16:35:52,Monday,16,Quiz,11,71.0,0,1,1,371.5,1939.0,Writing
lwilliams,2025-04-03 09:58:20,Thursday,9,Study,111,0.0,0,2,1,166.5,2105.5,Math
lwilliams,2025-04-05 20:24:18,Saturday,20,Reflection,18,0.0,0,3,2,138.0,2132.5,Science
lwilliams,2025-04-05 23:11:25,Saturday,23,Study,74,0.0,0,4,2,138.0,2243.5,Science
lwilliams,2025-04-11 20:30:37,Friday,20,Study,96,0.0,0,1,1,144.0,2387.5,Programming
lwilliams,2025-04-26 15:15:45,Saturday,15,Assignment,137,93.0,1,1,1,670.5,3058.0,Math
lwilliams,2025-04-27 10:56:44,Sunday,10,Study,50,0.0,0,2,1,75.0,3133.0,History
lwilliams,2025-04-29 08:04:14,Tuesday,8,Assignment,165,67.0,1,3,1,582.5,3715.5,Math
lwilliams,2025-05-07 23:28:08,Wednesday,23,Study,59,0.0,0,1,1,88.5,3804.0,History
lwilliams,2025-05-11 06:13:46,Sunday,6,Reflection,21,0.0,0,1,1,31.5,3835.5,Writing
martinezelizabeth,2025-01-15 07:39:49,Wednesday,7,Quiz,14,64.0,0,1,1,341.0,341.0,Science
martinezelizabeth,2025-01-19 00:39:32,Sunday,0,Study,43,0.0,0,1,1,64.5,405.5,Math
martinezelizabeth,2025-01-25 15:09:48,Saturday,15,Quiz,27,95.0,0,1,1,515.5,921.0,History
martinezelizabeth,2025-01-31 22:25:53,Friday,22,Study,20,0.0,0,1,1,30.0,951.0,History
martinezelizabeth,2025-02-07 08:31:25,Friday,8,Forum,10,0.0,0,1,1,15.0,966.0,Science
martinezelizabeth,2025-02-11 09:41:25,Tuesday,9,Study,71,0.0,0,1,1,106.5,1072.5,Math
martinezelizabeth,2025-02-12 09:02:03,Wednesday,9,Reflection,22,0.0,0,2,1,33.0,1105.5,History
martinezelizabeth,2025-02-13 17:56:30,Thursday,17,Study,105,0.0,0,3,1,157.5,1263.0,Writing
martinezelizabeth,2025-02-14 10:12:53,Friday,10,Study,57,0.0,0,4,1,85.5,1348.5,Math
martinezelizabeth,2025-03-14 11:59:10,Friday,11,Study,50,0.0,0,1,1,75.0,1423.5,Math
martinezelizabeth,2025-03-16 05:58:10,Sunday,5,Quiz,11,69.0,0,2,1,361.5,1785.0,Math
martinezelizabeth,2025-03-18 00:50:35,Tuesday,0,Study,93,0.0,0,3,1,139.5,1924.5,History
martinezelizabeth,2025-03-29 08:20:49,Saturday,8,Assignment,84,73.0,1,1,2,506.0,2415.5,History
martinezelizabeth,2025-03-29 09:38:02,Saturday,9,Forum,10,0.0,0,2,2,506.0,2430.5,Science
martinezelizabeth,2025-04-07 19:48:27,Monday,19,Forum,12,0.0,0,1,1,18.0,2448.5,History
martinezelizabeth,2025-04-11 10:52:58,Friday,10,Quiz,12,97.0,0,1,1,503.0,2951.5,Science
martinezelizabeth,2025-04-18 05:03:15,Friday,5,Study,103,0.0,0,1,1,154.5,3106.0,Programming
martinezelizabeth,2025-04-28 13:35:43,Monday,13,Study,100,0.0,0,1,2,649.0,3256.0,Writing
martinezelizabeth,2025-04-28 21:09:07,Monday,21,Quiz,16,95.0,0,2,2,649.0,3755.0,Programming
martinezelizabeth,2025-05-07 00:43:37,Wednesday,0,Study,81,0.0,0,1,1,121.5,3876.5,History
martinezelizabeth,2025-05-10 09:24:50,Saturday,9,Study,53,0.0,0,1,1,79.5,3956.0,Programming
martinezelizabeth,2025-05-12 21:36:29,Monday,21,Study,99,0.0,0,2,1,148.5,4104.5,Math
martinezelizabeth,2025-05-15 02:28:42,Thursday,2,Study,74,0.0,0,3,1,111.0,4215.5,Programming
martinsonya,2025-01-20 16:59:10,Monday,16,Study,117,0.0,0,1,1,175.5,175.5,Writing
martinsonya,2025-01-23 14:20:59,Thursday,14,Quiz,30,60.0,0,2,1,345.0,520.5,History
martinsonya,2025-01-28 06:18:23,Tuesday,6,Assignment,160,71.0,1,1,1,595.0,1115.5,Science
martinsonya,2025-01-30 22:47:57,Thursday,22,Assignment,98,84.0,1,2,1,567.0,1682.5,Science
martinsonya,2025-02-01 01:04:31,Saturday,1,Quiz,20,81.0,0,3,1,435.0,2117.5,Math
martinsonya,2025-02-05 07:04:07,Wednesday,7,Study,75,0.0,0,1,1,112.5,2230.0,Programming
martinsonya,2025-02-18 17:00:49,Tuesday,17,Study,76,0.0,0,1,1,114.0,2344.0,Science
martinsonya,2025-03-02 12:12:09,Sunday,12,Forum,13,0.0,0,1,1,19.5,2363.5,Writing
martinsonya,2025-03-05 17:14:03,Wednesday,17,Study,86,0.0,0,1,1,129.0,2492.5,Programming
martinsonya,2025-03-06 14:15:23,Thursday,14,Quiz,14,98.0,0,2,1,511.0,3003.5,Math
martinsonya,2025-03-16 14:04:27,Sunday,14,Forum,8,0.0,0,1,1,12.0,3015.5,Math
martinsonya,2025-03-18 05:40:35,Tuesday,5,Quiz,30,73.0,0,2,1,410.0,3425.5,Programming
martinsonya,2025-03-20 07:28:23,Thursday,7,Forum,20,0.0,0,3,1,30.0,3455.5,Programming
martinsonya,2025-03-23 15:21:24,Sunday,15,Study,55,0.0,0,1,1,82.5,3538.0,Writing
martinsonya,2025-03-31 18:50:22,Monday,18,Quiz,12,59.0,0,1,1,313.0,3851.0,Science
martinsonya,2025-04-27 03:33:49,Sunday,3,Study,55,0.0,0,1,1,82.5,3933.5,Math
martinsonya,2025-05-03 05:00:39,Saturday,5,Study,97,0.0,0,1,1,145.5,4079.0,Science
martinsonya,2025-05-10 00:04:46,Saturday,0,Study,40,0.0,0,1,1,60.0,4139.0,Math
martinsonya,2025-05-12 03:29:22,Monday,3,Reflection,23,0.0,0,2,1,34.5,4173.5,Science
marvin48,2025-01-17 23:26:36,Friday,23,Study,87,0.0,0,1,1,130.5,130.5,History
marvin48,2025-01-22 22:04:12,Wednesday,22,Study,46,0.0,0,1,1,69.0,199.5,Writing
marvin48,2025-01-25 23:54:11,Saturday,23,Study,33,0.0,0,1,1,49.5,249.0,Writing
marvin48,2025-02-02 19:54:33,Sunday,19,Study,26,0.0,0,1,1,39.0,288.0,Math
marvin48,2025-02-23 02:38:35,Sunday,2,Quiz,28,88.0,0,1,1,482.0,770.0,Writing
marvin48,2025-03-07 15:37:54,Friday,15,Study,36,0.0,0,1,1,54.0,824.0,Writing
marvin48,2025-03-10 22:46:21,Monday,22,Study,25,0.0,0,1,1,37.5,861.5,Programming
marvin48,2025-03-12 10:13:08,Wednesday,10,Study,28,0.0,0,2,2,123.0,903.5,Writing
marvin48,2025-03-12 12:56:53,Wednesday,12,Study,54,0.0,0,3,2,123.0,984.5,Programming
marvin48,2025-03-13 07:49:55,Thursday,7,Reflection,19,0.0,0,4,1,28.5,1013.0,Programming
marvin48,2025-03-18 02:35:44,Tuesday,2,Quiz,15,73.0,0,1,1,387.5,1400.5,History
marvin48,2025-03-20 07:42:42,Thursday,7,Reflection,18,0.0,0,2,2,186.0,1427.5,Writing
marvin48,2025-03-20 20:15:59,Thursday,20,Study,106,0.0,0,3,2,186.0,1586.5,Writing
marvin48,2025-03-28 21:11:54,Friday,21,Forum,8,0.0,0,1,1,12.0,1598.5,History
marvin48,2025-04-03 06:34:54,Thursday,6,Study,63,0.0,0,1,1,94.5,1693.0,Math
marvin48,2025-04-12 21:27:17,Saturday,21,Quiz,15,59.0,0,1,1,317.5,2010.5,Math
marvin48,2025-04-28 02:04:27,Monday,2,Forum,8,0.0,0,1,1,12.0,2022.5,Math
marvin48,2025-05-04 18:51:26,Sunday,18,Quiz,28,91.0,0,1,1,497.0,2519.5,Science
marvin48,2025-05-06 09:02:35,Tuesday,9,Quiz,17,94.0,0,2,1,495.5,3015.0,Writing
mary64,2025-01-17 00:46:07,Friday,0,Study,83,0.0,0,1,1,124.5,124.5,Math
mary64,2025-01-26 08:05:13,Sunday,8,Forum,5,0.0,0,1,2,144.0,132.0,Math
mary64,2025-01-26 10:42:53,Sunday,10,Study,91,0.0,0,2,2,144.0,268.5,Writing
mary64,2025-02-01 10:02:05,Saturday,10,Study,108,0.0,0,1,1,162.0,430.5,Programming
mary64,2025-02-02 10:00:44,Sunday,10,Assignment,126,80.0,1,2,1,589.0,1019.5,Science
mary64,2025-03-07 15:40:58,Friday,15,Reflection,11,0.0,0,1,1,16.5,1036.0,History
mary64,2025-03-09 22:15:56,Sunday,22,Assignment,223,83.0,1,2,1,749.5,1785.5,Programming
mary64,2025-03-20 16:24:02,Thursday,16,Forum,18,0.0,0,1,1,27.0,1812.5,History
mary64,2025-03-23 01:37:13,Sunday,1,Quiz,11,72.0,0,2,1,376.5,2189.0,History
mary64,2025-04-02 22:07:15,Wednesday,22,Assignment,132,79.0,1,1,1,593.0,2782.0,Math
mary64,2025-04-09 03:22:10,Wednesday,3,Study,73,0.0,0,1,1,109.5,2891.5,Math
mary64,2025-04-16 03:06:20,Wednesday,3,Study,46,0.0,0,1,1,69.0,2960.5,Writing
mary64,2025-04-26 16:48:50,Saturday,16,Study,117,0.0,0,1,1,175.5,3136.0,Math
mary64,2025-05-06 04:13:47,Tuesday,4,Study,112,0.0,0,1,1,168.0,3304.0,History
matthew92,2025-01-21 19:48:32,Tuesday,19,Study,66,0.0,0,1,1,99.0,99.0,Programming
matthew92,2025-01-23 11:41:09,Thursday,11,Study,25,0.0,0,2,1,37.5,136.5,Math
matthew92,2025-01-27 02:51:41,Monday,2,Quiz,10,90.0,0,1,1,465.0,601.5,Science
matthew92,2025-02-13 20:44:56,Thursday,20,Study,75,0.0,0,1,1,112.5,714.0,History
matthew92,2025-03-03 14:35:41,Monday,14,Forum,7,0.0,0,1,1,10.5,724.5,Programming
matthew92,2025-03-25 10:50:36,Tuesday,10,Study,76,0.0,0,1,1,114.0,838.5,Science
matthew92,2025-04-12 15:29:09,Saturday,15,Study,68,0.0,0,1,1,102.0,940.5,Math
matthew92,2025-04-18 20:57:27,Friday,20,Assignment,186,78.0,1,1,1,669.0,1609.5,Math
matthew92,2025-04-23 22:59:04,Wednesday,22,Reflection,18,0.0,0,1,1,27.0,1636.5,Math
matthew92,2025-05-07 15:27:34,Wednesday,15,Study,86,0.0,0,1,1,129.0,1765.5,Math
matthew92,2025-05-11 17:41:27,Sunday,17,Reflection,22,0.0,0,1,1,33.0,1798.5,Programming
matthewhall,2025-01-22 03:11:11,Wednesday,3,Quiz,13,87.0,0,1,2,571.5,454.5,Programming
matthewhall,2025-01-22 10:51:29,Wednesday,10,Study,78,0.0,0,2,2,571.5,571.5,History
matthewhall,2025-02-03 11:36:00,Monday,11,Quiz,23,78.0,0,1,1,424.5,996.0,History
matthewhall,2025-02-11 21:43:58,Tuesday,21,Study,56,0.0,0,1,1,84.0,1080.0,Writing
matthewhall,2025-02-14 10:52:04,Friday,10,Study,105,0.0,0,2,1,157.5,1237.5,Writing
matthewhall,2025-02-18 08:10:34,Tuesday,8,Study,22,0.0,0,1,1,33.0,1270.5,Programming
matthewhall,2025-03-13 15:37:45,Thursday,15,Study,107,0.0,0,1,1,160.5,1431.0,Math
matthewhall,2025-03-18 10:45:33,Tuesday,10,Study,104,0.0,0,1,1,156.0,1587.0,Math
matthewhall,2025-03-31 02:44:13,Monday,2,Study,32,0.0,0,1,1,48.0,1635.0,History
matthewhall,2025-04-05 18:35:22,Saturday,18,Forum,18,0.0,0,1,1,27.0,1662.0,Writing
